album_id,artist_id
3057,1284
3058,1285
3059,1286
3060,1287
3061,721
3062,48
3063,1288
3064,800
3065,119
3066,70
3067,16
3068,1289
3069,1194
3070,3
3071,535
3072,14
3073,21
3074,1081
3075,1292
3076,1292
3077,1293
3078,1294
3079,1295
3080,1296
3081,1297
3082,623
3083,330
3084,1298
3085,111
3086,738
3087,797
3088,1299
3089,21
3090,1300
3091,9
3092,22
3093,53
3094,437
3095,1301
3096,380
3097,1302
3098,1148
3099,55
3100,127
3101,562
3102,920
3103,579
3104,1303
3105,799
3106,1062
3107,33
3108,1304
3109,717
3110,19
3112,1305
3113,541
3114,6
3115,1
3116,360
3117,27
3118,10
3119,3
3122,873
3129,16
3130,97
3131,143
3132,114
3134,1308
3135,22
3136,1309
3137,1309
3138,1309
3139,1310
3140,1309
3142,1127
3143,104
3145,786
3146,1310
3147,1309
3148,1311
3149,1309
3150,21
3151,1312
3152,1310
3153,1309
3154,1311
3155,1309
3156,1309
3157,1309
3158,1313
3159,1314
3160,1315
3161,1309
3163,592
3164,592
3165,592
3166,208
3162,22
3167,247
3168,829
3170,6
3175,786
3176,37
3179,1318
3180,36
2965,724
3177,1316
3172,93
1607,93
16,7
986,57
3178,1317
3173,232
1223,21
3174,1271
42,16
3169,8
3186,807
3188,1127
3189,724
3190,8
3191,534
3192,724
3193,93
3194,93
